account_id,yr,mon,date,M_IN,M_OUT,Balance
1130,1998,2,1998-02-09,6713,2256,4457
1130,1998,3,1998-03-09,6730,6076,654
1130,1998,4,1998-04-09,6734,2256,4478
1130,1998,5,1998-05-09,6737,9536,-2799
1130,1998,6,1998-06-09,6737,4656,2081
1130,1998,7,1998-07-09,6734,8556,-1822
1130,1998,8,1998-08-09,6743,2956,3787
1130,1998,9,1998-09-09,6749,6956,-207
1130,1998,10,1998-10-09,6749,5756,993
1130,1998,11,1998-11-09,6747,7856,-1109
1130,1998,12,1998-12-09,6748,6141,607
1132,1993,2,1993-02-03,49244,0,49244
1132,1993,3,1993-03-09,48415,11800,36615
1132,1993,4,1993-04-09,48508,30800,17708
1132,1993,5,1993-05-09,48376,97700,-49324
1132,1993,6,1993-06-09,72370,73330,-960
1132,1993,7,1993-07-09,48298,57622,-9324
1132,1993,8,1993-08-09,48387,18524,29863
1132,1993,9,1993-09-09,48482,23530,24952
1132,1993,10,1993-10-09,48389,108230,-59841
1132,1993,11,1993-11-09,48330,31430,16900
1132,1993,12,1993-12-09,72470,84930,-12460
1132,1994,1,1994-01-09,50404,70431,-20027
1132,1994,2,1994-02-09,48201,20430,27771
1132,1994,3,1994-03-09,48380,52137,-3757
1132,1994,4,1994-04-09,48420,47720,700
1132,1994,5,1994-05-09,48344,39330,9014
1132,1994,6,1994-06-09,72524,106430,-33906
1132,1994,7,1994-07-09,48292,32724,15568
1132,1994,8,1994-08-09,48378,30630,17748
1132,1994,9,1994-09-09,48381,51266,-2885
1132,1994,10,1994-10-09,48395,44832,3563
1132,1994,11,1994-11-09,48339,52346,-4007
1132,1994,12,1994-12-09,72412,86222,-13810
1132,1995,1,1995-01-09,48353,38330,10023
1132,1995,2,1995-02-09,48334,38030,10304
1132,1995,3,1995-03-09,48355,39330,9025
1132,1995,4,1995-04-09,48465,68830,-20365
1132,1995,5,1995-05-09,48318,30630,17688
1132,1995,6,1995-06-09,72544,72951,-407
1132,1995,7,1995-07-09,48456,46830,1626
1132,1995,8,1995-08-09,48411,57230,-8819
1132,1995,9,1995-09-09,48375,46672,1703
1132,1995,10,1995-10-09,48399,41247,7152
1132,1995,11,1995-11-09,48439,55430,-6991
1132,1995,12,1995-12-09,72458,76538,-4080
1132,1996,1,1996-01-09,48345,68630,-20285
1132,1996,2,1996-02-09,48328,35218,13110
1132,1996,3,1996-03-09,48321,44840,3481
1132,1996,4,1996-04-09,48379,40630,7749
1132,1996,5,1996-05-09,48367,37530,10837
1132,1996,6,1996-06-09,72392,97794,-25402
1132,1996,7,1996-07-09,48325,45492,2833
1132,1996,8,1996-08-09,48329,33430,14899
1132,1996,9,1996-09-09,48406,45119,3287
1132,1996,10,1996-10-09,48403,53230,-4827
1132,1996,11,1996-11-09,48375,38730,9645
1132,1996,12,1996-12-09,72436,96203,-23767
1132,1997,1,1997-01-09,48299,67330,-19031
1132,1997,2,1997-02-09,48258,39258,9000
1132,1997,3,1997-03-09,48303,26530,21773
1132,1997,4,1997-04-09,48369,37030,11339
1132,1997,5,1997-05-09,48418,44930,3488
1132,1997,6,1997-06-09,72418,101830,-29412
1132,1997,7,1997-07-09,48332,28730,19602
1132,1997,8,1997-08-09,48380,53530,-5150
1132,1997,9,1997-09-09,48302,66762,-18460
1132,1997,10,1997-10-09,48283,44430,3853
1132,1997,11,1997-11-09,48319,38197,10122
1132,1997,12,1997-12-09,72400,62730,9670
1132,1998,1,1998-01-09,48399,44730,3669
1132,1998,2,1998-02-09,48454,21730,26724
1132,1998,3,1998-03-09,48313,127396,-79083
1132,1998,4,1998-04-09,50466,23194,27272
1132,1998,5,1998-05-09,48346,24630,23716
1132,1998,6,1998-06-09,72468,84332,-11864
1132,1998,7,1998-07-09,48409,36548,11861
1132,1998,8,1998-08-09,48396,45610,2786
1132,1998,9,1998-09-09,48484,13930,34554
1132,1998,10,1998-10-09,48529,53523,-4994
1132,1998,11,1998-11-09,48522,34067,14455
1132,1998,12,1998-12-09,72499,115761,-43262
1133,1993,11,1993-11-01,5415,0,5415
1133,1993,12,1993-12-09,4521,0,4521
1133,1994,1,1994-01-09,4521,0,4521
1133,1994,2,1994-02-09,4521,0,4521
1133,1994,3,1994-03-09,4563,4598,-35
1133,1994,4,1994-04-09,4582,3013,1569
1133,1994,5,1994-05-09,4589,3013,1576
1133,1994,6,1994-06-09,4564,12713,-8149
1133,1994,7,1994-07-09,4560,3493,1067
1133,1994,8,1994-08-09,4566,3013,1553
1133,1994,9,1994-09-09,4572,3013,1559
1133,1994,10,1994-10-09,4571,5493,-922
1133,1994,11,1994-11-09,4575,3013,1562
1133,1994,12,1994-12-09,4576,5733,-1157
1133,1995,1,1995-01-09,4563,7313,-2750
1133,1995,2,1995-02-09,4564,4113,451
1133,1995,3,1995-03-09,4567,3013,1554
1133,1995,4,1995-04-09,4568,4693,-125
1133,1995,5,1995-05-09,4573,3013,1560
1133,1995,6,1995-06-09,4574,7253,-2679
1133,1995,7,1995-07-09,4563,7913,-3350
1133,1995,8,1995-08-09,4553,4313,240
1133,1995,9,1995-09-09,4555,3013,1542
1133,1995,10,1995-10-09,4560,4513,47
1133,1995,11,1995-11-09,4557,6613,-2056
1133,1995,12,1995-12-09,4553,3013,1540
1133,1996,1,1996-01-09,4560,3013,1547
1133,1996,2,1996-02-09,4566,3013,1553
1133,1996,3,1996-03-09,4567,6133,-1566
1133,1996,4,1996-04-09,4560,5813,-1253
1133,1996,5,1996-05-09,4561,3013,1548
1133,1996,6,1996-06-09,4567,3013,1554
1133,1996,7,1996-07-09,4561,9713,-5152
1133,1996,8,1996-08-09,4552,3013,1539
1133,1996,9,1996-09-09,4558,3013,1545
1133,1996,10,1996-10-09,4561,4133,428
1133,1996,11,1996-11-09,4566,3013,1553
1133,1996,12,1996-12-09,4569,5313,-744
1133,1997,1,1997-01-09,4564,6113,-1549
1133,1997,2,1997-02-09,4563,3013,1550
1133,1997,3,1997-03-09,4570,3013,1557
1133,1997,4,1997-04-09,4576,3013,1563
1133,1997,5,1997-05-09,4583,3013,1570
1133,1997,6,1997-06-09,4577,7913,-3336
1133,1997,7,1997-07-09,4563,7813,-3250
1133,1997,8,1997-08-09,4562,3013,1549
1133,1997,9,1997-09-09,4568,3013,1555
1133,1997,10,1997-10-09,4574,7813,-3239
1133,1997,11,1997-11-09,4561,3013,1548
1133,1997,12,1997-12-09,4562,4893,-331
1133,1998,1,1998-01-09,4566,3013,1553
1133,1998,2,1998-02-09,4572,3013,1559
1133,1998,3,1998-03-09,4569,6053,-1484
1133,1998,4,1998-04-09,4572,3013,1559
1133,1998,5,1998-05-09,4559,10113,-5554
1133,1998,6,1998-06-09,4556,3013,1543
1133,1998,7,1998-07-09,4562,3013,1549
1133,1998,8,1998-08-09,4568,3013,1555
1133,1998,9,1998-09-09,4571,6213,-1642
1133,1998,10,1998-10-09,4568,3013,1555
1133,1998,11,1998-11-09,4574,3013,1561
1133,1998,12,1998-12-09,4580,3748,832
1134,1993,2,1993-02-09,400,0,400
1134,1993,3,1993-03-06,20228,0,20228
1134,1993,4,1993-04-06,12077,4800,7277
1134,1993,5,1993-05-06,12098,8100,3998
1134,1993,6,1993-06-06,18111,10400,7711
1134,1993,7,1993-07-06,12135,13388,-1253
1134,1993,8,1993-08-06,12110,18495,-6385
1134,1993,9,1993-09-06,12103,12295,-192
1134,1993,10,1993-10-06,12091,15695,-3604
1134,1993,11,1993-11-06,12095,9795,2300
1134,1993,12,1993-12-06,18085,19895,-1810
1134,1994,1,1994-01-06,12069,25795,-13726
1134,1994,2,1994-02-06,16560,11395,5165
1134,1994,3,1994-03-06,13479,7995,5484
1134,1994,4,1994-04-06,16714,7995,8719
1134,1994,5,1994-05-06,12107,15495,-3388
1134,1994,6,1994-06-06,18103,19495,-1392
1134,1994,7,1994-07-06,12098,11595,503
1134,1994,8,1994-08-06,12091,12595,-504
1134,1994,9,1994-09-06,12095,12695,-600
1134,1994,10,1994-10-06,12097,11595,502
1134,1994,11,1994-11-06,12088,12895,-807
1134,1994,12,1994-12-06,18108,18595,-487
1134,1995,1,1995-01-06,15171,24095,-8924
1134,1995,2,1995-02-06,12061,9295,2766
1134,1995,3,1995-03-06,12073,12695,-622
1134,1995,4,1995-04-06,12079,9995,2084
1134,1995,5,1995-05-06,12087,12395,-308
1134,1995,6,1995-06-06,18083,17395,688
1134,1995,7,1995-07-06,12080,13295,-1215
1134,1995,8,1995-08-06,12082,10595,1487
1134,1995,9,1995-09-06,12082,13395,-1313
1134,1995,10,1995-10-06,12075,12095,-20
1134,1995,11,1995-11-06,12080,12495,-415
1134,1995,12,1995-12-06,18073,17295,778
1134,1996,1,1996-01-06,12967,20295,-7328
1134,1996,2,1996-02-06,14144,9995,4149
1134,1996,3,1996-03-06,12069,9795,2274
1134,1996,4,1996-04-06,12076,12195,-119
1134,1996,5,1996-05-06,12074,13295,-1221
1134,1996,6,1996-06-06,18058,19495,-1437
1134,1996,7,1996-07-06,12053,12395,-342
1134,1996,8,1996-08-06,12054,13095,-1041
1134,1996,9,1996-09-06,12053,10795,1258
1134,1996,10,1996-10-06,12056,15295,-3239
1134,1996,11,1996-11-06,12045,13395,-1350
1134,1996,12,1996-12-06,18036,15395,2641
1134,1997,1,1997-01-06,12038,12895,-857
1134,1997,2,1997-02-06,12048,12895,-847
1134,1997,3,1997-03-06,12038,13495,-1457
1134,1997,4,1997-04-06,12039,9095,2944
1134,1997,5,1997-05-06,12052,12795,-743
1134,1997,6,1997-06-06,18027,19195,-1168
1134,1997,7,1997-07-06,12036,11695,341
1134,1997,8,1997-08-06,12550,7995,4555
1134,1997,9,1997-09-06,13568,7995,5573
1134,1997,10,1997-10-06,12069,15895,-3826
1134,1997,11,1997-11-06,12059,15095,-3036
1134,1997,12,1997-12-06,18040,20795,-2755
1134,1998,1,1998-01-06,12037,12595,-558
1134,1998,2,1998-02-06,12038,11995,43
1134,1998,3,1998-03-06,12036,12195,-159
1134,1998,4,1998-04-06,12045,7995,4050
1134,1998,5,1998-05-06,12038,17595,-5557
1134,1998,6,1998-06-06,18042,11195,6847
1134,1998,7,1998-07-06,12043,17995,-5952
1134,1998,8,1998-08-06,12042,7995,4047
1134,1998,9,1998-09-06,12057,8495,3562
1134,1998,10,1998-10-06,12073,7995,4078
1134,1998,11,1998-11-06,12090,7995,4095
1134,1998,12,1998-12-06,18111,9280,8831
1135,1995,7,1995-07-17,500,0,500
1135,1995,8,1995-08-06,5106,0,5106
1135,1995,9,1995-09-06,5106,0,5106
1135,1995,10,1995-10-06,5106,0,5106
1135,1995,11,1995-11-06,5106,0,5106
1135,1995,12,1995-12-06,5159,6210,-1051
1135,1996,1,1996-01-06,5186,9190,-4004
1135,1996,2,1996-02-06,5180,1750,3430
1135,1996,3,1996-03-06,5190,3950,1240
1135,1996,4,1996-04-06,5200,1750,3450
1135,1996,5,1996-05-06,5210,3650,1560
1135,1996,6,1996-06-06,5212,5550,-338
1135,1996,7,1996-07-06,5215,4050,1165
1135,1996,8,1996-08-06,5215,9110,-3895
1135,1996,9,1996-09-06,5203,4550,653
1135,1996,10,1996-10-06,5204,4850,354
1135,1996,11,1996-11-06,5206,4910,296
1135,1996,12,1996-12-06,5215,2900,2315
1135,1997,1,1997-01-06,5191,15070,-9879
1135,1997,2,1997-02-06,5181,1750,3431
1135,1997,3,1997-03-06,5196,3050,2146
1135,1997,4,1997-04-06,5203,3750,1453
1135,1997,5,1997-05-06,5214,2350,2864
1135,1997,6,1997-06-06,5218,5950,-732
1135,1997,7,1997-07-06,5213,6310,-1097
1135,1997,8,1997-08-06,5215,1750,3465
1135,1997,9,1997-09-06,5228,3670,1558
1135,1997,10,1997-10-06,5228,6410,-1182
1135,1997,11,1997-11-06,5231,1750,3481
1135,1997,12,1997-12-06,5249,2200,3049
1135,1998,1,1998-01-06,5253,8730,-3477
1135,1998,2,1998-02-06,5240,4550,690
1135,1998,3,1998-03-06,5246,1750,3496
1135,1998,4,1998-04-06,5261,1750,3511
1135,1998,5,1998-05-06,5276,1750,3526
1135,1998,6,1998-06-06,5280,10470,-5190
1135,1998,7,1998-07-06,5269,1750,3519
1135,1998,8,1998-08-06,5282,3070,2212
1135,1998,9,1998-09-06,5292,1850,3442
1135,1998,10,1998-10-06,5305,4950,355
1135,1998,11,1998-11-06,5298,8210,-2912
1135,1998,12,1998-12-06,5299,2235,3064
1136,1993,8,1993-08-07,31803,0,31803
1136,1993,9,1993-09-12,31029,1200,29829
1136,1993,10,1993-10-12,31114,16000,15114
1136,1993,11,1993-11-12,31145,28100,3045
1136,1993,12,1993-12-12,46591,40764,5827
1136,1994,1,1994-01-12,31086,70848,-39762
1136,1994,2,1994-02-12,31038,18548,12490
1136,1994,3,1994-03-12,31058,28597,2461
1136,1994,4,1994-04-12,31073,28548,2525
1136,1994,5,1994-05-12,31089,26848,4241
1136,1994,6,1994-06-12,46552,27948,18604
1136,1994,7,1994-07-12,31087,51748,-20661
1136,1994,8,1994-08-12,30992,64095,-33103
1136,1994,9,1994-09-12,30978,19348,11630
1136,1994,10,1994-10-12,31020,36248,-5228
1136,1994,11,1994-11-12,31039,27446,3593
1136,1994,12,1994-12-12,46495,41248,5247
1136,1995,1,1995-01-12,31025,42248,-11223
1136,1995,2,1995-02-12,31024,23548,7476
1136,1995,3,1995-03-12,31055,28348,2707
1136,1995,4,1995-04-12,31053,34548,-3495
1136,1995,5,1995-05-12,30976,46359,-15383
1136,1995,6,1995-06-12,46388,38948,7440
1136,1995,7,1995-07-12,31015,25248,5767
1136,1995,8,1995-08-12,31022,32042,-1020
1136,1995,9,1995-09-12,31030,27048,3982
1136,1995,10,1995-10-12,31036,42348,-11312
1136,1995,11,1995-11-12,30988,38995,-8007
1136,1995,12,1995-12-12,46409,30548,15861
1136,1996,1,1996-01-12,30993,43248,-12255
1136,1996,2,1996-02-12,30979,21748,9231
1136,1996,3,1996-03-12,30973,38294,-7321
1136,1996,4,1996-04-12,30961,34110,-3149
1136,1996,5,1996-05-12,30964,30148,816
1136,1996,6,1996-06-12,46373,48148,-1775
1136,1996,7,1996-07-12,30962,26078,4884
1136,1996,8,1996-08-12,30968,29405,1563
1136,1996,9,1996-09-12,30973,30407,566
1136,1996,10,1996-10-12,30985,26548,4437
1136,1996,11,1996-11-12,30991,31031,-40
1136,1996,12,1996-12-12,46425,49248,-2823
1136,1997,1,1997-01-12,30951,40711,-9760
1136,1997,2,1997-02-12,30949,23748,7201
1136,1997,3,1997-03-12,30962,31789,-827
1136,1997,4,1997-04-12,30963,31648,-685
1136,1997,5,1997-05-12,30947,36369,-5422
1136,1997,6,1997-06-12,46355,44040,2315
1136,1997,7,1997-07-12,30933,36348,-5415
1136,1997,8,1997-08-12,30913,33748,-2835
1136,1997,9,1997-09-12,30921,23248,7673
1136,1997,10,1997-10-12,30926,35148,-4222
1136,1997,11,1997-11-12,30916,30748,168
1136,1997,12,1997-12-12,46368,36148,10220
1136,1998,1,1998-01-12,30934,37748,-6814
1136,1998,2,1998-02-12,30915,34348,-3433
1136,1998,3,1998-03-12,30912,31946,-1034
1136,1998,4,1998-04-12,30910,29848,1062
1136,1998,5,1998-05-12,30919,28248,2671
1136,1998,6,1998-06-12,46341,41748,4593
1136,1998,7,1998-07-12,30928,35048,-4120
1136,1998,8,1998-08-12,30953,21142,9811
1136,1998,9,1998-09-12,31020,9148,21872
1136,1998,10,1998-10-12,31010,58434,-27424
1136,1998,11,1998-11-12,30996,9148,21848
1136,1998,12,1998-12-12,46503,23355,23148
1137,1995,12,1995-12-19,900,0,900
1137,1996,1,1996-01-13,3182,0,3182
1137,1996,2,1996-02-13,3182,0,3182
1137,1996,3,1996-03-13,3182,0,3182
1137,1996,4,1996-04-13,3182,0,3182
1137,1996,5,1996-05-13,3215,465,2750
1137,1996,6,1996-06-13,3247,3396,-149
1137,1996,7,1996-07-13,3252,2136,1116
1137,1996,8,1996-08-13,3257,3276,-19
1137,1996,9,1996-09-13,3256,3136,120
1137,1996,10,1996-10-13,3254,2816,438
1137,1996,11,1996-11-13,3258,2736,522
1137,1996,12,1996-12-13,3250,6196,-2946
1137,1997,1,1997-01-13,3240,5286,-2046
1137,1997,2,1997-02-13,3239,3546,-307
1137,1997,3,1997-03-13,3239,2136,1103
1137,1997,4,1997-04-13,3244,2136,1108
1137,1997,5,1997-05-13,3249,2136,1113
1137,1997,6,1997-06-13,3252,3366,-114
1137,1997,7,1997-07-13,3250,3456,-206
1137,1997,8,1997-08-13,3250,4956,-1706
1137,1997,9,1997-09-13,3245,2136,1109
1137,1997,10,1997-10-13,3249,2136,1113
1137,1997,11,1997-11-13,3254,2136,1118
1137,1997,12,1997-12-13,3251,4056,-805
1137,1998,1,1998-01-13,3248,6876,-3628
1137,1998,2,1998-02-13,3238,3036,202
1137,1998,3,1998-03-13,3241,2136,1105
1137,1998,4,1998-04-13,3245,2136,1109
1137,1998,5,1998-05-13,3250,2136,1114
1137,1998,6,1998-06-13,3255,2136,1119
1137,1998,7,1998-07-13,3256,3546,-290
1137,1998,8,1998-08-13,3258,2136,1122
1137,1998,9,1998-09-13,3260,4236,-976
1137,1998,10,1998-10-13,3259,2136,1123
1137,1998,11,1998-11-13,3263,2136,1127
1137,1998,12,1998-12-13,3267,2811,456
1138,1997,4,1997-04-07,1000,0,1000
1138,1997,5,1997-05-07,9400,0,9400
1138,1997,6,1997-06-06,4500,0,4500
1138,1997,7,1997-07-01,9502,0,9502
1138,1997,8,1997-08-31,101,3100,-2999
1138,1997,10,1997-10-04,1801,0,1801
1138,1997,11,1997-11-03,201,0,201
1138,1997,12,1997-12-03,2201,0,2201
1138,1998,1,1998-01-31,101,3800,-3699
1138,1998,2,1998-02-28,101,2300,-2199
1138,1998,3,1998-03-31,101,5600,-5499
1138,1998,7,1998-07-31,101,2000,-1899
1138,1998,9,1998-09-30,101,2000,-1899
1138,1998,10,1998-10-31,4773,0,4773
1138,1998,11,1998-11-02,17634,14800,2834
1139,1996,1,1996-01-20,900,0,900
1139,1996,2,1996-02-19,10300,0,10300
1139,1996,3,1996-03-20,6700,0,6700
1139,1996,4,1996-04-19,6400,0,6400
1139,1996,5,1996-05-19,500,0,500
1139,1996,6,1996-06-18,2700,0,2700
1139,1996,7,1996-07-18,100,0,100
1139,1996,8,1996-08-17,3500,0,3500
1139,1996,9,1996-09-11,45249,21400,23849
1139,1996,10,1996-10-31,229,8400,-8171
1139,1996,11,1996-11-30,229,2700,-2471
1139,1996,12,1996-12-31,229,1700,-1471
1139,1997,1,1997-01-16,22579,1500,21079
1139,1997,2,1997-02-01,62257,67100,-4843
1139,1997,3,1997-03-24,102089,55766,46323
1139,1997,4,1997-04-30,357,33466,-33109
1139,1997,5,1997-05-09,90027,65905,24122
1139,1997,6,1997-06-10,80010,83140,-3130
1139,1997,7,1997-07-30,88699,86566,2133
1139,1997,8,1997-08-04,59442,121287,-61845
1139,1997,9,1997-09-11,9343,7266,2077
1139,1997,10,1997-10-24,75795,18366,57429
1139,1997,11,1997-11-24,168956,149866,19090
1139,1997,12,1997-12-31,348,52066,-51718
1139,1998,1,1998-01-31,151,34466,-34315
1139,1998,2,1998-02-08,8413,7266,1147
1139,1998,3,1998-03-05,101161,51420,49741
1139,1998,4,1998-04-10,67932,78238,-10306
1139,1998,5,1998-05-09,7181,36111,-28930
1139,1998,6,1998-06-14,49302,7266,42036
1139,1998,7,1998-07-31,233,35166,-34933
1139,1998,8,1998-08-07,32004,23266,8738
1139,1998,9,1998-09-01,72413,18566,53847
1139,1998,10,1998-10-31,268,66389,-66121
1139,1998,11,1998-11-01,173468,125366,48102
1139,1998,12,1998-12-18,155734,155735,-1
1140,1997,11,1997-11-07,4998,0,4998
1140,1997,12,1997-12-14,14334,0,14334
1140,1998,1,1998-01-14,5179,0,5179
1140,1998,2,1998-02-14,4297,100,4197
1140,1998,3,1998-03-14,4917,15,4902
1140,1998,4,1998-04-14,4315,7305,-2990
1140,1998,5,1998-05-14,4290,11745,-7455
1140,1998,6,1998-06-14,9190,2805,6385
1140,1998,7,1998-07-14,4712,2805,1907
1140,1998,8,1998-08-14,4304,9365,-5061
1140,1998,9,1998-09-14,9914,2805,7109
1140,1998,10,1998-10-14,6835,2805,4030
1140,1998,11,1998-11-14,9459,2805,6654
1140,1998,12,1998-12-14,6457,8170,-1713
1141,1997,2,1997-02-16,600,0,600
1141,1997,3,1997-03-06,12299,0,12299
1141,1997,4,1997-04-06,5940,0,5940
1141,1997,5,1997-05-06,6366,0,6366
1141,1997,6,1997-06-06,3385,600,2785
1141,1997,7,1997-07-06,3391,4498,-1107
1141,1997,8,1997-08-06,3374,9908,-6534
1141,1997,9,1997-09-06,3357,5568,-2211
1141,1997,10,1997-10-06,3350,4298,-948
1141,1997,11,1997-11-06,3345,5468,-2123
1141,1997,12,1997-12-06,4245,2438,1807
1141,1998,1,1998-01-06,5051,4508,543
1141,1998,2,1998-02-06,3753,2198,1555
1141,1998,3,1998-03-06,3355,3198,157
1141,1998,4,1998-04-06,3662,2198,1464
1141,1998,5,1998-05-06,3352,6898,-3546
1141,1998,6,1998-06-06,3350,2298,1052
1141,1998,7,1998-07-06,4458,2198,2260
1141,1998,8,1998-08-06,4166,2198,1968
1141,1998,9,1998-09-06,3365,4548,-1183
1141,1998,10,1998-10-06,3346,8898,-5552
1141,1998,11,1998-11-06,3342,2998,344
1141,1998,12,1998-12-06,3343,4193,-850
1142,1995,10,1995-10-19,600,0,600
1142,1995,11,1995-11-10,10937,0,10937
1142,1995,12,1995-12-10,5374,0,5374
1142,1996,1,1996-01-10,3694,0,3694
1142,1996,2,1996-02-10,3202,0,3202
1142,1996,3,1996-03-10,3211,1815,1396
1142,1996,4,1996-04-10,3213,7492,-4279
1142,1996,5,1996-05-10,3200,3912,-712
1142,1996,6,1996-06-10,3189,7652,-4463
1142,1996,7,1996-07-10,3185,2092,1093
1142,1996,8,1996-08-10,3186,4302,-1116
1142,1996,9,1996-09-10,3177,5292,-2115
1142,1996,10,1996-10-10,3176,2192,984
1142,1996,11,1996-11-10,3179,2492,687
1142,1996,12,1996-12-10,5587,2602,2985
1142,1997,1,1997-01-10,3173,8892,-5719
1142,1997,2,1997-02-10,8979,2092,6887
1142,1997,3,1997-03-10,5104,2632,2472
1142,1997,4,1997-04-10,3200,5792,-2592
1142,1997,5,1997-05-10,3899,3082,817
1142,1997,6,1997-06-10,3197,6072,-2875
1142,1997,7,1997-07-10,3183,5462,-2279
1142,1997,8,1997-08-10,4485,2092,2393
1142,1997,9,1997-09-10,5799,2092,3707
1142,1997,10,1997-10-10,4711,2092,2619
1142,1997,11,1997-11-10,5425,2092,3333
1142,1997,12,1997-12-10,3218,6332,-3114
1142,1998,1,1998-01-10,3208,6482,-3274
1142,1998,2,1998-02-10,3202,2492,710
1142,1998,3,1998-03-10,5114,2092,3022
1142,1998,4,1998-04-10,3216,2992,224
1142,1998,5,1998-05-10,4823,3472,1351
1142,1998,6,1998-06-10,7926,6862,1064
1142,1998,7,1998-07-10,4836,2092,2744
1142,1998,8,1998-08-10,3226,8342,-5116
1142,1998,9,1998-09-10,6331,2092,4239
1142,1998,10,1998-10-10,3232,3892,-660
1142,1998,11,1998-11-10,3233,2592,641
1142,1998,12,1998-12-10,3226,6397,-3171
1144,1993,1,1993-01-28,200,0,200
1144,1993,2,1993-02-06,3375,0,3375
1144,1993,3,1993-03-06,3375,0,3375
1144,1993,4,1993-04-06,3375,0,3375
1144,1993,5,1993-05-06,3375,0,3375
1144,1993,6,1993-06-06,3404,6195,-2791
1144,1993,7,1993-07-06,3423,2265,1158
1144,1993,8,1993-08-06,3428,2265,1163
1144,1993,9,1993-09-06,3433,2265,1168
1144,1993,10,1993-10-06,3437,3585,-148
1144,1993,11,1993-11-06,3436,3255,181
1144,1993,12,1993-12-06,3436,3405,31
1144,1994,1,1994-01-06,3432,5085,-1653
1144,1994,2,1994-02-06,3431,2265,1166
1144,1994,3,1994-03-06,3434,3585,-151
1144,1994,4,1994-04-06,3433,3645,-212
1144,1994,5,1994-05-06,3435,2265,1170
1144,1994,6,1994-06-06,3441,2745,696
1144,1994,7,1994-07-06,3442,2265,1177
1144,1994,8,1994-08-06,3445,4245,-800
1144,1994,9,1994-09-06,3444,2265,1179
1144,1994,10,1994-10-06,3448,3075,373
1144,1994,11,1994-11-06,3450,2265,1185
1144,1994,12,1994-12-06,3453,4575,-1122
1144,1995,1,1995-01-06,3447,5295,-1848
1144,1995,2,1995-02-06,3442,3135,307
1144,1995,3,1995-03-06,3444,2595,849
1144,1995,4,1995-04-06,3449,2805,644
1144,1995,5,1995-05-06,3450,2265,1185
1144,1995,6,1995-06-06,3440,7485,-4045
1144,1995,7,1995-07-06,3438,2265,1173
1144,1995,8,1995-08-06,3443,2265,1178
1144,1995,9,1995-09-06,3447,3195,252
1144,1995,10,1995-10-06,3448,3285,163
1144,1995,11,1995-11-06,3450,2265,1185
1144,1995,12,1995-12-06,3452,4095,-643
1144,1996,1,1996-01-06,3445,7005,-3560
1144,1996,2,1996-02-06,3437,2265,1172
1144,1996,3,1996-03-06,3441,2775,666
1144,1996,4,1996-04-06,3444,3225,219
1144,1996,5,1996-05-06,3446,2265,1181
1144,1996,6,1996-06-06,3450,2265,1185
1144,1996,7,1996-07-06,3448,5155,-1707
1144,1996,8,1996-08-06,3443,4465,-1022
1144,1996,9,1996-09-06,3443,3265,178
1144,1996,10,1996-10-06,3445,2265,1180
1144,1996,11,1996-11-06,3449,2265,1184
1144,1996,12,1996-12-06,3450,5265,-1815
1144,1997,1,1997-01-06,3443,5085,-1642
1144,1997,2,1997-02-06,3440,2265,1175
1144,1997,3,1997-03-06,3445,2265,1180
1144,1997,4,1997-04-06,3450,2265,1185
1144,1997,5,1997-05-06,3455,2265,1190
1144,1997,6,1997-06-06,3459,2265,1194
1144,1997,7,1997-07-06,3464,2265,1199
1144,1997,8,1997-08-06,3469,4335,-866
1144,1997,9,1997-09-06,3467,2265,1202
1144,1997,10,1997-10-06,3471,2265,1206
1144,1997,11,1997-11-06,3474,3585,-111
1144,1997,12,1997-12-06,3473,3705,-232
1144,1998,1,1998-01-06,3470,6945,-3475
1144,1998,2,1998-02-06,3459,2265,1194
1144,1998,3,1998-03-06,3464,2265,1199
1144,1998,4,1998-04-06,3469,2265,1204
1144,1998,5,1998-05-06,3474,2265,1209
1144,1998,6,1998-06-06,3476,6645,-3169
1144,1998,7,1998-07-06,3466,2265,1201
1144,1998,8,1998-08-06,3469,3315,154
1144,1998,9,1998-09-06,3471,3665,-194
1144,1998,10,1998-10-06,3470,2565,905
1144,1998,11,1998-11-06,3474,2265,1209
1144,1998,12,1998-12-06,3478,4050,-572
1145,1993,7,1993-07-03,3831,0,3831
1145,1993,8,1993-08-12,2937,0,2937
1145,1993,9,1993-09-12,2937,0,2937
1145,1993,10,1993-10-12,2937,0,2937
1145,1993,11,1993-11-12,2939,15,2924
1145,1993,12,1993-12-12,2987,2262,725
1145,1994,1,1994-01-12,2978,6762,-3784
1145,1994,2,1994-02-12,2975,1962,1013
1145,1994,3,1994-03-12,2979,2352,627
1145,1994,4,1994-04-12,2982,1962,1020
1145,1994,5,1994-05-12,2986,1962,1024
