account_id,FeesOnTheAccount,T_Total_Months,T_Total_amount,T_monthly_average,W_Total_Months,W_count,W_Total_amount,W_monthly_average
1550,15,27,131824,4882.3704,30,46,134160,4467.0366
1551,15,13,42882,3298.6154,13,24,54050,4074.1206
1552,15,55,289465,5263.0000,60,106,1250400,21003.3595
1553,15,0,0,0.0000,20,32,172850,8599.5025
1554,15,44,288244,6551.0000,48,96,616760,12734.2051
1555,15,19,65260,3434.7368,21,22,48480,2304.9128
1556,15,22,42251,1920.5000,21,27,67040,3162.2642
1557,15,19,45060,2371.5789,21,23,54340,2608.3200
1558,15,21,89034,4239.7143,25,33,86400,3437.6658
1559,15,47,376188,8004.0000,49,95,856000,17304.5822
1560,15,15,63964,4264.2667,18,32,84500,4828.5714
1561,15,41,79051,1928.0732,40,60,121790,3017.0933
1562,15,36,69588,1933.0000,36,30,30240,848.6436
1563,0,0,0,0.0000,7,6,11700,1671.4286
1564,15,0,0,0.0000,30,55,222750,7367.6957
1565,15,58,178111,3070.8793,58,84,254400,4366.1327
1566,15,61,494649,8109.0000,64,117,561740,8736.2364
1567,15,11,113220,10292.7273,14,30,198840,14373.9759
1568,15,37,201535,5446.8919,40,79,371520,9358.1864
1570,15,53,151845,2865.0000,53,47,76210,1427.1536
1571,15,24,192300,8012.5000,27,35,209660,7852.4345
1572,15,8,68364,8545.5000,12,17,129000,10375.3351
1573,15,7,29104,4157.7143,9,10,25330,2783.5165
1574,15,13,33460,2573.8462,14,11,16730,1197.8520
1575,15,66,197868,2998.0000,65,81,154370,2376.1416
1576,30,26,319032,12270.4615,27,29,341581,12841.3910
1577,15,21,56320,2681.9048,24,34,39260,1647.2727
1578,15,44,80300,1825.0000,44,44,77020,1735.9880
1579,15,48,162096,3377.0000,51,100,471600,9307.8947
1580,15,12,105222,8768.5000,34,79,1057364,31129.4603
1581,15,34,195772,5758.0000,35,46,191180,5395.4845
1582,15,27,53676,1988.0000,25,51,121220,4901.0782
1583,100,27,194256,7194.6667,49,126,1679779,34445.2290
1584,15,63,124929,1983.0000,62,33,48760,784.7639
1585,15,0,0,0.0000,31,28,139550,4467.9829
1586,15,21,121088,5766.0952,25,41,323240,12929.6000
1587,15,0,0,0.0000,23,32,362834,16054.6018
1588,15,56,136808,2443.0000,58,60,126040,2170.6085
1589,0,0,0,0.0000,57,29,48800,856.1404
1590,15,41,308398,7521.9024,43,70,263340,6119.4423
1591,15,15,125744,8382.9333,29,44,694354,23970.7940
1592,15,47,86339,1837.0000,48,52,76560,1609.5305
1593,15,22,47978,2180.8182,24,21,17400,739.3768
1594,15,16,104263,6516.4375,18,30,273000,14972.5777
1596,15,9,33030,3670.0000,10,9,16200,1658.7031
1597,15,38,90288,2376.0000,39,69,163960,4200.5124
1598,15,10,141042,14104.2000,20,36,682479,34352.9698
1599,15,32,172249,5382.7813,37,67,762880,20881.7518
1600,15,22,74382,3381.0000,23,21,81150,3467.9487
1601,15,66,177804,2694.0000,65,58,92390,1429.4482
1602,15,59,119947,2033.0000,59,77,164620,2801.2479
1603,15,63,302334,4798.9524,66,101,478160,7230.2419
1604,15,55,389840,7088.0000,59,119,715380,12159.4334
1605,15,57,191121,3353.0000,60,154,2797093,46360.6575
1606,15,0,0,0.0000,32,57,197100,6095.8763
1607,15,27,278824,10326.8148,31,49,519360,16681.7987
1608,15,9,34250,3805.5556,9,10,22370,2431.5217
1609,15,24,50425,2101.0417,25,27,17590,698.9404
1610,15,63,394254,6258.0000,67,132,1490080,22140.8618
1611,15,29,113777,3923.3448,33,52,277700,8423.6603
1612,15,0,0,0.0000,33,61,745200,22858.8957
1613,15,34,126980,3734.7059,35,30,89540,2534.1509
1614,15,27,161364,5976.4444,29,69,640688,21866.4846
1615,15,9,31240,3471.1111,10,15,50760,5025.7426
1616,15,18,50198,2788.7778,19,20,38750,2011.2457
1617,15,63,96768,1536.0000,62,98,289580,4650.6424
1618,15,18,43035,2390.8333,21,34,51100,2410.3774
1619,15,16,54740,3421.2500,19,27,71560,3676.0274
1620,15,38,73378,1931.0000,38,57,143650,3813.7168
1621,15,56,441672,7887.0000,60,114,573600,9613.4078
1622,15,27,94780,3510.3704,31,43,128060,4122.1030
1623,15,30,283960,9465.3333,33,67,617800,18873.7271
1624,15,28,59836,2137.0000,29,46,122590,4291.3652
1625,15,43,172931,4021.6512,46,77,436580,9595.1648
1626,15,0,0,0.0000,56,93,1198470,21503.6483
1627,15,0,0,0.0000,57,105,470620,8232.4198
1628,15,67,190950,2850.0000,67,53,102140,1516.9307
1629,15,34,106658,3137.0000,34,33,66540,1945.6140
1630,15,60,215700,3595.0000,61,77,142990,2327.5638
1631,15,22,63089,2867.6818,22,15,27190,1217.4627
1632,30,0,0,0.0000,35,82,1731104,49696.7656
1633,15,41,87945,2145.0000,40,57,136340,3371.9703
1634,15,0,0,0.0000,53,112,806800,15146.4330
1635,15,55,312565,5683.0000,58,115,837280,14320.6385
1636,15,15,79424,5294.9333,19,36,363100,19279.6460
1637,15,67,223981,3343.0000,68,80,159310,2353.1758
1638,30,14,175671,12547.9286,24,20,186152,7671.0989
1640,15,36,172188,4783.0000,38,70,656060,17386.7491
1641,15,30,277470,9249.0000,31,71,1504534,48533.3548
1642,15,38,136686,3597.0000,41,55,128480,3159.3443
1644,15,63,225099,3573.0000,66,138,863460,13082.7273
1645,15,21,199716,9510.2857,24,37,174520,7302.0921
1646,30,29,236988,8172.0000,31,80,1355273,44386.6703
1647,15,12,47099,3924.9167,14,23,52200,3773.4940
1648,15,0,0,0.0000,14,22,94000,6894.8655
1649,15,0,0,0.0000,68,50,385400,5662.0960
1650,15,8,105641,13205.1250,11,14,117632,10858.3385
1651,15,0,0,0.0000,22,26,449253,20236.6216
1652,15,62,212164,3422.0000,63,78,187090,2964.9762
1653,15,46,214176,4656.0000,50,81,1068280,21238.1710
1654,15,0,0,0.0000,28,67,599153,21398.3214
1655,15,27,226912,8404.1481,30,57,319320,10585.1934
1656,15,17,225942,13290.7059,21,53,341369,16077.0330
1657,15,9,21560,2395.5556,7,4,1710,252.7094
1658,15,63,133514,2119.2698,63,66,60090,958.3732
1659,15,18,53314,2961.8889,19,22,57400,2948.6301
1660,15,0,0,0.0000,38,77,1221871,32126.3190
1662,15,11,115512,10501.0909,15,30,237100,15362.8510
1663,15,20,55440,2772.0000,21,29,59490,2864.6870
1664,15,56,305424,5454.0000,61,108,1149600,18845.9016
1665,15,14,23670,1690.7143,16,20,76090,4755.6250
1666,15,57,123348,2164.0000,58,85,215190,3714.4419
1667,15,0,0,0.0000,25,42,144780,5760.4775
1668,15,16,55675,3479.6875,17,14,39440,2324.5580
1669,15,22,127926,5814.8182,25,32,117340,4693.6000
1670,15,31,80486,2596.3226,32,21,44920,1424.5243
1671,15,64,192576,3009.0000,65,88,240800,3704.6154
1672,15,27,109144,4042.3704,30,65,514400,17184.8552
1673,15,55,134585,2447.0000,55,65,120580,2192.3636
1674,15,34,133140,3915.8824,36,47,174100,4876.7507
1675,15,66,140250,2125.0000,64,72,150070,2354.6548
1677,15,19,110600,5821.0526,21,35,119400,5649.8423
1678,15,65,307450,4730.0000,70,143,1396100,19982.3473
1679,15,23,122088,5308.1739,27,47,245420,9022.7941
1680,15,56,333480,5955.0000,60,115,897300,14955.0000
1681,15,13,133200,10246.1538,16,31,258300,16557.6923
1682,15,0,0,0.0000,32,55,195650,6063.5331
1683,15,21,105133,5006.3333,24,34,177460,7540.7932
1684,30,0,0,0.0000,63,116,1597768,25537.0485
1685,15,27,191232,7082.6667,35,32,438327,12523.6286
1686,15,57,155924,2735.5088,59,73,202700,3453.1516
1687,15,0,0,0.0000,16,32,70330,4395.6250
1688,15,65,146185,2249.0000,66,88,206380,3122.2390
1689,15,59,125552,2128.0000,58,79,184020,3172.7586
1690,15,34,115885,3408.3824,35,50,118290,3376.4986
1691,15,33,63822,1934.0000,32,31,24840,785.2476
1692,15,0,0,0.0000,43,81,820900,19224.8244
1693,100,13,146588,11276.0000,18,30,405617,22368.5846
1694,30,0,0,0.0000,62,150,2578241,41517.5684
1695,15,59,864822,14658.0000,68,122,2225354,32935.6783
1696,15,38,82042,2159.0000,38,46,36440,961.4776
1697,15,13,31094,2391.8462,12,15,16930,1399.1736
1698,15,29,393965,13585.0000,33,58,255700,7867.6923
1699,15,67,233294,3482.0000,67,66,116410,1732.2917
1700,15,31,216480,6983.2258,36,62,627460,17429.4444
1701,15,63,454260,7210.4762,60,109,1679961,27875.4591
1702,15,41,192249,4689.0000,43,75,233000,5393.5185
1703,15,8,31986,3998.2500,9,12,24840,2791.0112
1704,15,34,114975,3381.6176,36,52,138670,3848.3811
1705,15,59,324618,5502.0000,62,74,673860,10951.1376
1706,15,43,88494,2058.0000,44,62,77750,1773.7643
1707,15,18,148770,8265.0000,21,20,135100,6433.3333
1708,15,45,353610,7858.0000,47,64,394700,8368.1979
1709,15,26,87129,3351.1154,30,59,481080,15825.0000
1710,15,13,28994,2230.3077,15,25,54910,3652.5499
1711,15,32,80740,2523.1250,32,41,68820,2161.8848
1712,15,20,34146,1707.3000,20,27,80900,4024.8756
1713,15,0,0,0.0000,66,85,444250,6700.6033
1714,15,47,142316,3028.0000,47,53,84130,1783.6749
1715,15,0,0,0.0000,30,64,973204,32404.1287
1716,15,27,125421,4645.2222,29,38,366640,12642.7586
1717,15,7,20000,2857.1429,9,9,42950,4936.7816
1718,15,9,173272,19252.4444,14,28,443200,32115.9420
1719,15,60,166080,2768.0000,57,33,80550,1419.8002
1720,0,0,0,0.0000,9,9,11000,1222.2222
1721,0,0,0,0.0000,63,28,42700,677.7778
1722,15,28,129688,4631.7143,32,64,593740,18848.8889
1723,15,9,96800,10755.5556,13,16,189760,15140.4255
1724,15,13,22456,1727.3846,16,32,85260,5328.7500
1725,100,0,0,0.0000,42,115,2158784,52018.8916
1726,15,67,449503,6709.0000,70,113,647900,9277.8043
1727,15,9,66100,7344.4444,13,16,279480,22180.9524
1728,15,38,188252,4954.0000,40,49,187740,4658.5608
1729,15,10,72094,7209.4000,13,17,77540,6042.0779
1730,15,67,132526,1978.0000,70,98,286470,4110.0430
1731,15,67,176277,2631.0000,67,70,137190,2052.7182
1732,15,28,233450,8337.5000,32,47,530600,16342.9158
1733,15,20,121968,6098.4000,28,53,849308,30332.4286
1734,15,16,160327,10020.4375,19,39,321180,16933.9192
1735,0,0,0,0.0000,12,9,16500,1375.0000
1736,15,17,65988,3881.6471,17,19,47200,2832.0000
1737,15,28,157528,5626.0000,33,48,266320,8144.3425
1738,15,24,49950,2081.2500,24,22,25270,1072.2772
1739,15,24,249475,10394.7917,28,44,405200,14575.5396
1740,15,15,43408,2893.8667,16,16,28820,1805.0104
1741,15,39,92274,2366.0000,38,39,84130,2210.0701
1742,15,34,130118,3827.0000,37,72,823260,22091.0555
1743,15,62,141298,2279.0000,63,57,103360,1636.3061
1744,15,29,99510,3431.3793,31,34,77060,2515.5604
1745,15,0,0,0.0000,24,50,934690,39383.0056
1746,15,0,0,0.0000,21,36,399200,19161.6000
1747,15,10,21879,2187.9000,9,9,5920,662.6866
1749,15,34,329052,9678.0000,38,86,1508740,39808.4433
1750,15,67,633998,9462.6567,71,141,1274100,18072.3404
1751,15,0,0,0.0000,23,40,131100,5658.9928
1752,15,0,0,0.0000,29,55,540140,18413.8636
1753,0,0,0,0.0000,15,13,125600,8373.3333
1754,15,0,0,0.0000,24,59,1143792,47525.9834
1756,15,32,208131,6504.0938,36,66,488900,13419.0302
1757,15,0,0,0.0000,45,110,2125904,47488.5480
1758,15,24,243120,10130.0000,28,55,500162,17969.8922
1759,15,30,111660,3722.0000,32,44,214740,6795.5696
1760,15,33,56397,1709.0000,31,37,77530,2463.8771
1761,15,60,404940,6749.0000,61,73,432044,7051.8607
1762,15,55,587883,10688.7818,59,106,654860,11099.3220
1763,15,28,193865,6923.7500,32,62,595580,18650.7307
1764,15,11,63240,5749.0909,14,25,91500,6761.0837
1765,15,24,50275,2094.7917,25,34,83590,3348.0641
1766,15,47,336275,7154.7872,50,111,736320,14619.1926
1767,15,58,280082,4829.0000,61,89,989460,16194.1080
1768,15,0,0,0.0000,59,113,725560,12290.6832
1769,15,0,0,0.0000,45,64,270460,6046.0507
1770,15,54,450954,8351.0000,58,120,858000,14742.2680
1771,15,65,198380,3052.0000,67,102,250400,3741.0359
1772,30,42,689637,16419.9286,46,115,1689853,36789.2525
1773,15,63,181251,2877.0000,60,54,98660,1640.6874
1774,15,22,49910,2268.6364,24,29,24880,1052.7504
1775,15,65,152295,2343.0000,66,109,317260,4773.2197
1776,15,11,81120,7374.5455,15,36,139600,9265.4867
1777,15,22,94930,4315.0000,25,45,470700,19186.1413
1778,15,41,140712,3432.0000,44,91,589540,13398.6364
1779,15,60,257610,4293.5000,64,137,1367400,21265.9409
1780,15,65,352885,5429.0000,69,141,1477080,21490.0097
1781,15,0,0,0.0000,26,50,187200,7302.9909
1782,15,63,203553,3231.0000,63,87,164250,2614.0584
1783,15,10,66033,6603.3000,13,15,61020,4767.1875
1784,15,63,112455,1785.0000,66,94,316700,4817.9513
1785,15,20,36162,1808.1000,22,27,55930,2569.5253
1786,15,62,546716,8818.0000,67,122,726840,10853.7581
1787,30,3,32132,0.0000,66,187,2017622,30477.6737
1788,15,0,0,0.0000,56,65,237150,4250.0000
1789,0,0,0,0.0000,58,24,41300,712.0690
1790,15,11,48372,4397.4545,12,24,110420,9150.8287
1791,15,30,215636,7187.8667,33,60,270480,8122.5225
1792,15,56,95872,1712.0000,57,80,246080,4352.8302
1793,15,38,196916,5182.0000,41,84,345000,8476.6585
1794,15,12,63136,5261.3333,15,19,69700,4720.0903
1795,15,11,46200,4200.0000,14,26,242000,16766.7436
1796,15,34,103258,3037.0000,38,76,680920,18141.7407
1797,15,49,384650,7850.0000,52,72,465120,9025.6145
1798,15,7,68840,9834.2857,12,16,187520,15540.3315
1799,15,22,57822,2628.2727,24,25,61890,2600.4202
1800,15,28,195634,6986.9286,31,52,446240,14317.8610
1801,15,68,746816,10982.5882,70,137,1581286,22730.5127
1802,15,41,102828,2508.0000,39,50,109210,2814.6907
1803,15,37,85211,2303.0000,39,58,67720,1754.4041
1804,30,0,0,0.0000,63,144,1929167,30768.2137
1805,15,51,158610,3110.0000,64,125,1636687,25480.3373
1806,15,67,170984,2552.0000,67,77,174160,2591.6667
1807,15,8,42579,5322.3750,13,16,215920,17136.5079
1808,15,2,24099,0.0000,16,40,565080,36068.9362
1809,30,57,758784,13312.0000,61,83,643323,10546.2787
1810,15,36,213300,5925.0000,38,75,543200,14170.4348
1811,15,58,850672,14666.7586,63,100,804472,12755.8985
1812,15,21,50644,2411.6190,22,26,25880,1187.1560
1813,15,55,283910,5162.0000,58,137,2711623,46431.9007
1814,15,10,33385,3338.5000,12,11,20350,1749.2837
1815,15,64,633344,9896.0000,67,133,665500,9982.5000
1816,15,58,163792,2824.0000,58,55,88630,1541.3913
1817,15,19,182620,9611.5789,23,43,286700,12574.5614
1818,15,0,0,0.0000,20,32,369020,18148.5246
1819,30,18,237318,13184.3333,25,33,498095,19923.8000
1820,15,51,397494,7794.0000,55,80,607780,11111.1517
1821,15,41,384785,9385.0000,44,66,589120,13450.2283
1822,15,64,127744,1996.0000,63,83,192210,3068.8132
1823,15,22,53981,2453.6818,22,21,61650,2772.8636
1824,15,55,531355,9661.0000,59,115,948820,16063.5440
1825,15,33,135729,4113.0000,35,57,183600,5311.4754
1826,15,51,505971,9921.0000,54,86,636680,11746.8635
1827,15,59,151453,2567.0000,60,66,126260,2106.6741
1828,15,46,335800,7300.0000,48,96,1932484,40148.5596
1829,15,66,243144,3684.0000,67,91,327620,4860.8309
1830,15,66,507672,7692.0000,70,82,361260,5195.4938
1831,15,59,120773,2047.0000,59,103,268970,4561.3906
1832,15,28,277984,9928.0000,30,60,446685,14872.9745
1833,15,8,15066,1883.2500,9,11,37520,4168.8889
1834,15,60,485040,8084.0000,63,132,750900,11862.5592
1835,15,44,324236,7369.0000,46,72,446400,9606.8867
1836,15,29,250530,8638.9655,32,64,366700,11435.5509
1837,15,62,395994,6387.0000,66,138,1145560,17321.9758
1838,15,39,348660,8940.0000,50,67,919366,18573.0505
1839,15,12,40209,3350.7500,16,25,157500,9884.9372
1840,15,0,0,0.0000,20,34,203800,10327.7027
1841,15,12,40287,3357.2500,13,13,45660,3390.5941
1843,15,67,574402,8573.1642,70,141,791076,11344.3021
1844,15,68,146948,2161.0000,68,41,51030,752.2850
1845,15,9,125370,13930.0000,15,28,365960,23971.1790
1846,15,38,78356,2062.0000,37,25,29310,795.7466
1847,15,28,52635,1879.8214,29,39,87470,3023.1567
1848,15,49,170177,3473.0000,50,49,125240,2501.4647
1851,15,62,226238,3649.0000,65,107,301100,4625.1920
1852,15,61,134139,2199.0000,63,73,77340,1230.8753
1853,15,0,0,0.0000,21,30,129300,6226.3242
1854,15,18,75012,4167.3333,21,41,338200,16053.7975
1855,15,20,60837,3041.8500,21,23,48790,2272.8261
1856,15,50,107975,2159.5000,49,33,42300,859.1740
1857,15,11,54888,4989.8182,14,14,42280,3071.1864
1858,15,42,158088,3764.0000,43,61,127510,2981.5277
1859,15,29,84780,2923.4483,31,51,138050,4458.0194
1860,15,18,41230,2290.5556,19,18,18210,955.0699
1861,15,62,191766,3093.0000,65,103,844540,13086.8802
1862,30,25,171652,6866.0800,44,116,1688687,38495.9043
1863,15,16,75784,4736.5000,16,22,85340,5224.8980
1865,15,52,99580,1915.0000,52,97,235410,4538.7532
1866,15,7,40408,5772.5714,11,28,124860,11017.0588
1867,15,0,0,0.0000,37,71,931600,25201.0821
1868,0,0,0,0.0000,8,8,49700,6212.5000
1869,15,10,11594,1159.4000,29,72,705500,24105.9226
1870,15,0,0,0.0000,52,78,1210080,23270.7692
1871,15,0,0,0.0000,54,121,1386219,25513.2331
1872,15,10,66116,6611.6000,13,20,101880,7857.0694
1874,15,64,134400,2100.0000,63,83,61050,966.4908
1875,15,59,182546,3094.0000,60,55,95510,1589.1847
1876,15,10,67689,6768.9000,13,23,202960,15184.0399
1877,15,56,101683,1815.7679,57,104,246760,4306.4572
1878,30,0,0,0.0000,51,103,1125866,22075.8039
1879,15,51,103326,2026.0000,50,53,53620,1081.0484
1880,15,0,0,0.0000,55,101,365300,6694.5632
1881,15,10,62546,6254.6000,15,20,67040,4591.7808
1882,15,55,214665,3903.0000,58,53,173700,2994.8276
1884,15,0,0,0.0000,22,31,241500,10813.4328
1885,15,0,0,0.0000,25,52,238550,9542.0000
1886,15,29,252619,8711.0000,33,53,705416,21397.8564
1887,15,64,358912,5608.0000,66,99,278300,4216.6667
1888,15,22,212124,9642.0000,26,69,626718,24385.9144
1889,15,42,138516,3298.0000,42,53,93950,2233.3597
1890,30,0,0,0.0000,17,42,620881,37629.1515
1891,15,64,159791,2496.7344,65,101,125580,1924.1062
1892,15,61,146278,2398.0000,61,67,135320,2226.8788
1893,15,25,163514,6540.5600,28,58,1120746,40705.0605
1894,15,0,0,0.0000,26,53,681400,25843.2364
1895,15,25,151060,6042.4000,27,46,386033,14054.5995
1896,15,59,558317,9463.0000,62,94,1420432,22959.5690
1897,100,30,324849,10828.3000,33,64,1421183,43197.0517
1898,15,0,0,0.0000,67,96,767500,11409.8117
1899,15,21,67782,3227.7143,21,19,36010,1677.4845
1900,15,24,177850,7410.4167,28,55,546340,19237.3239
1901,15,32,209715,6553.5938,36,66,506360,14052.5439
1902,30,0,0,0.0000,64,94,749017,11764.6649
1903,15,25,53710,2148.4000,26,40,48910,1881.1538
1904,15,25,151710,6068.4000,29,33,128580,4506.3084
1905,15,25,176878,7075.1200,29,56,323000,11112.3853
1906,15,23,208407,9061.1739,28,61,653843,23185.9220
1907,15,16,140994,8812.1250,19,37,219700,11854.3165
1908,15,47,168918,3594.0000,47,68,148510,3146.3983
1909,15,67,142509,2127.0000,64,80,73910,1157.8590
1910,15,22,73301,3331.8636,26,47,445060,17295.0777
1911,15,0,0,0.0000,51,103,904368,17802.5197
1912,15,60,193920,3232.0000,60,81,176200,2943.2071
1913,15,25,67938,2717.5200,26,27,44550,1722.2938
1914,15,42,140070,3335.0000,44,57,200720,4541.1765
1915,15,15,96962,6464.1333,18,22,102080,5671.1111
1916,15,28,123801,4421.4643,31,32,103100,3276.4831
1917,15,31,94176,3037.9355,31,28,46020,1487.7155
1918,15,53,224243,4231.0000,54,68,178520,3285.6442
1919,15,45,215370,4786.0000,48,90,1058140,21877.4638
1920,15,27,99960,3702.2222,30,25,135020,4485.7143
1921,15,13,34062,2620.1538,15,17,24770,1622.4891
1922,15,0,0,0.0000,33,61,638440,19524.1590
1924,15,25,51012,2040.4800,26,19,46950,1833.9844
1925,15,61,235460,3860.0000,61,50,120420,1976.2582
1926,15,67,201268,3004.0000,69,75,193640,2799.6145
1927,15,36,82188,2283.0000,37,39,37740,1031.1475
1928,15,0,2318,0.0000,20,49,348122,17377.1381
1929,15,12,26351,2195.9167,13,22,31100,2380.1020
1930,15,61,196603,3223.0000,63,106,204640,3251.6949
1931,15,57,348511,6114.2281,60,86,299440,5004.5682
1932,15,0,0,0.0000,31,68,506042,16115.9873
1933,15,16,64668,4041.7500,17,21,41940,2443.1068
1934,15,47,344134,7322.0000,49,78,315120,6383.2546
1935,15,0,0,0.0000,28,63,1483322,53356.9065
1936,15,37,79217,2141.0000,36,41,31250,869.6660
1937,15,63,184779,2933.0000,63,83,131300,2079.7254
1938,15,50,332300,6646.0000,54,106,1024180,18978.0111
1939,30,26,107541,4136.1923,32,82,1555819,49338.8689
1940,15,56,173936,3106.0000,55,42,90860,1641.0596
1941,15,0,0,0.0000,60,70,1062260,17704.3333
1943,15,21,196497,9357.0000,23,40,228720,9872.8058
1944,15,65,438165,6741.0000,69,136,891620,12872.2810
1945,15,0,0,0.0000,36,57,633560,17631.5399
1946,15,10,83523,8352.3000,13,20,188280,14085.7855
1947,15,57,196536,3448.0000,58,75,170960,2945.8932
1948,15,32,233600,7300.0000,32,62,1166648,36344.1745
1949,15,52,391150,7522.1154,55,97,338120,6181.3528
1950,15,12,90259,7521.5833,15,29,118880,8161.0984
1951,15,12,51857,4321.4167,14,31,265940,18728.1690
1952,15,0,0,0.0000,59,121,984580,16566.1245
1953,30,0,0,0.0000,17,45,891397,51525.8382
1954,15,25,55640,2225.6000,24,31,26540,1092.1811
1955,15,43,84452,1964.0000,43,42,38310,886.8056
1956,15,14,70110,5007.8571,16,25,76540,4734.4330
1957,15,22,57201,2600.0455,23,33,50270,2185.6522
1958,15,45,132030,2934.0000,46,34,95100,2087.0519
1959,15,56,175952,3142.0000,57,83,207950,3667.5485
1960,15,7,17200,2457.1429,7,5,6000,825.6881
1961,15,34,80255,2360.4412,36,56,130710,3630.8333
1962,15,29,108257,3733.0000,33,73,1514685,45760.8761
1963,15,30,98425,3280.8333,33,71,705220,21348.7386
1964,15,28,70702,2525.0714,30,48,139510,4650.3333
1965,100,67,629706,9398.5970,69,138,1699838,24766.9451
1966,15,66,367554,5569.0000,70,147,1169160,16670.5323
1967,30,39,661948,16973.0256,45,76,1163613,25858.0667
1968,30,0,0,0.0000,13,13,176200,13553.8462
1969,15,52,280956,5403.0000,55,79,361720,6576.7273
1970,15,56,206640,3690.0000,60,120,1206680,20089.0122
1971,15,36,238464,6624.0000,39,72,211800,5421.5017
1972,15,68,186048,2736.0000,67,89,177380,2629.1502
1973,15,26,53919,2073.8077,25,25,17610,713.9189
1974,0,0,0,0.0000,31,16,27300,880.6452
1975,15,48,313412,6529.4167,50,99,482200,9592.8382
1976,15,15,89040,5936.0000,19,34,204900,11016.1290
1977,15,0,0,0.0000,33,63,307900,9339.7371
1978,30,62,1027134,16566.6774,66,146,1368569,20590.3059
1979,15,66,132924,2014.0000,66,87,67320,1024.6575
1980,15,28,199491,7124.6786,31,49,169420,5430.1282
1981,15,58,125585,2165.2586,58,53,51950,902.4320
1982,15,13,52248,4019.0769,17,35,215240,12417.6923
1983,15,0,0,0.0000,10,16,221800,22254.1806
1984,15,0,0,0.0000,60,119,837840,13886.8508
1985,15,0,0,0.0000,25,34,150200,6105.6911
1986,15,40,218040,5451.0000,43,81,352620,8168.8031
1987,15,0,0,0.0000,56,112,1147480,20588.7560
1988,15,19,53420,2811.5789,21,25,60760,2861.5385
1989,15,47,93154,1982.0000,45,46,96900,2175.8982
1990,15,62,134416,2168.0000,61,72,56410,931.3704
1991,15,20,153398,7669.9000,25,42,370100,15004.0541
1992,15,9,41400,4600.0000,13,16,56680,4348.8491
